,station,g1,g2,P1,P2
103,4,0.635546389,-1.287199462,-0.540620521,-0.117768157
104,4,0.999662091,-0.635730949,-0.663033477,-0.449653961
105,4,0.311325906,-0.98547389,0.367965006,-0.457061632
106,4,-0.63449403,0.062015233,0.375101429,-0.505744539
107,4,0.102332313,-0.457624871,0.848857395,-1.028609774
108,4,0.10212097,-0.235918553,0.534424304,-0.967281876
109,4,0.001014825,0.281213667,0.102031946,-0.36951723
110,4,-0.153768691,0.118087133,0.476252706,0.665338997
111,4,0.052917225,0.290275308,0.406845426,0.243177044
112,4,0.413517064,1.192006985,-0.169719729,1.330527015
113,4,0.148896282,0.406863245,0.150575925,0.078740867
114,4,1.016311003,0.445978455,0.608790739,-0.570662148
115,4,0.767024022,0.558765598,1.478752233,0.502911277
116,4,0.551562505,1.054100057,2.11658289,1.354846991
117,4,-0.101072935,0.80795214,1.396557496,0.789270826
118,4,-1.137161802,-0.183783502,1.181583368,0.776372379
119,4,-0.962886957,-0.298050891,1.029389956,0.87809776
120,4,-1.358055475,0.247967321,1.016934591,1.372764375
121,4,-1.515469959,-0.08424243,0.45474604,0.229015577
122,4,-1.642488848,0.206778966,-0.471848527,-0.068239819
123,4,-1.627153904,0.623632884,-0.683624632,-0.910817023
124,4,-0.217717206,-0.542450802,-1.178558464,-0.200973365
125,4,0.37370641,-0.313941205,-1.323573919,0.330964851
126,4,0.531826697,0.330277608,-0.178012159,0.982034644
127,4,0.082466872,0.233708319,-0.361590594,0.8293484
128,4,0.319201238,0.197348192,0.517924609,0.790935037
129,4,-0.3260103,1.006385511,-0.453828609,-0.316501069
130,4,0.443115301,0.136258742,0.427628766,-0.399881356
131,4,-0.142109478,-0.030225154,0.027658189,-0.194488487
132,4,0.023419895,-0.644744481,-0.193524793,-1.079992618
133,4,0.439856213,-0.567116348,-0.33816913,-1.274992231
134,4,1.301157887,-0.839276564,0.484539561,-0.642525652
135,4,0.681495132,-0.54019803,0.907176988,-0.309387604
136,4,1.172523893,0.0046281,0.92270509,-0.624804827
137,4,1.342650836,0.158900313,0.474232171,0.604341034
138,4,0.599737848,0.07724973,0.208927377,0.038514673
139,4,1.804430777,0.001441842,-0.256234556,-0.800703496
140,4,1.918408821,0.740398508,1.29596981,-1.095094445
141,4,1.076836317,0.699083905,1.39551484,-0.489705509
142,4,0.322671985,-0.526088575,1.477388806,0.054303893
143,4,0.483919977,-1.240497956,1.432064363,-0.093800997
144,4,0.117314656,-0.63298455,1.317987811,0.228331801
145,4,-0.754734268,-0.664758029,1.61694058,0.543106154
146,4,-1.015102673,-0.15315753,0.725513788,0.185337149
147,4,-0.520989935,-0.532561373,0.663911387,0.231447776
148,4,0.351710693,-0.100616893,0.560735764,0.493844926
149,4,1.002814209,-0.029133074,-0.199154982,0.661931503
150,4,0.86791196,0.917344407,-1.237210159,-0.319481592
151,4,-0.054283641,1.268688628,-1.548919941,-1.220033441
152,4,-0.48274864,1.240129045,-0.949169329,-0.333446676
153,4,-1.006233968,0.925209309,-1.269666725,-1.135055907
154,4,-0.079052039,0.769693523,-1.497007986,-0.30374579
155,4,0.055548521,-0.117632741,-0.721692665,0.151497551
156,4,0.499310243,0.237947946,-1.323489876,-1.394138945
157,4,-0.707150134,0.127970031,-0.200574106,-0.545261673
158,4,0.193731938,-0.06349894,-0.812216344,0.42745305
159,4,0.053663779,-0.477604816,-0.531774021,0.418767636
160,4,0.14862904,-1.059373205,-0.998338865,-0.322785082
161,4,-0.459716417,1.020183812,0.203877911,-0.256073866
162,4,-0.56946212,0.608369877,0.174441156,-0.188654963
163,4,-0.402288769,0.425292898,-1.18865284,0.366635872
164,4,-0.945361353,0.410594316,-0.526623045,-1.05257271
165,4,-0.141953172,-0.016638345,0.3647987,0.109464303
166,4,-0.063145496,-0.48430375,-0.085465298,0.272238194
167,4,-0.061254093,-0.466921104,-0.101134897,0.295957266
168,4,-0.626300492,-0.2105502,0.615922191,-1.165338869
169,4,-0.660865289,0.063248985,-0.799524849,-0.276560549
170,4,-0.187273699,-0.13706846,-0.531801999,-0.090472248
171,4,0.66341162,0.284638156,-1.322749961,-0.690173534
172,4,0.104806181,-0.14771993,-0.497770424,-0.627902799
173,4,-0.877675341,-0.999804478,-0.345279499,-0.334543305
174,4,-1.272339527,-1.268416718,-0.487309097,-0.184238266
175,4,-1.01414977,-0.998825203,-0.791121973,0.456865755
176,4,-1.25760278,-0.449108228,-0.129583107,0.180608269
177,4,-0.343314295,0.489145688,0.524955258,0.544858053
178,4,-0.018268431,-0.233476395,-0.131582295,0.32218177
179,4,0.073846754,-1.199899923,0.356501018,0.256112131
180,4,-0.431381234,-0.667545308,0.051831374,0.855265157
181,4,-0.762830178,-0.520340522,-0.284241614,0.451634503
182,4,-0.518110056,-0.144836175,-0.537758797,0.402353352
183,4,-0.943947713,0.102738211,0.142109269,-0.073434326
184,4,-1.294396206,-0.634332001,0.266439796,0.87618633
185,4,0.053591501,-0.593768155,0.067014942,0.262127024
186,4,0.479386098,0.390616944,0.407744197,0.142997866
187,4,0.439487959,0.11855498,-0.419807657,-0.732341703
188,4,-0.201544243,-0.1064049,-0.6089059,-1.273810824
189,4,-0.721250571,-0.390296217,0.346462969,-0.415094623
190,4,-0.975063404,-0.042912278,0.890959734,-0.518634133
191,4,-0.565783361,0.139503379,0.016332206,-0.434663754
192,4,-1.090348397,0.509271848,-0.863786796,0.155795922
193,4,-0.598166779,0.702670186,-0.869396227,0.066481829
194,4,0.593559292,-0.414970266,-0.508906161,0.284047099
195,4,-0.071369014,-0.151236985,-1.146760703,-0.074388339
196,4,-0.058255336,0.073584394,-0.4467408,-0.249394539
197,4,0.252498765,0.126324853,-0.533764384,-0.915345506
198,4,0.628198019,0.116752308,0.019009076,-0.95529436
199,4,0.521889395,0.26118105,-1.324148661,-0.692268252
200,4,-0.268615057,-0.711286727,0.254028767,-0.6408448
201,4,-1.210052713,0.602018949,0.577873139,-0.600687149
202,4,-0.702522109,1.624477315,0.550250447,-0.041847055
203,4,0.081605102,0.782486326,-0.278361027,-0.204918669
204,4,0.610504081,0.320829435,-0.484209682,-0.291399842
205,4,-0.32193573,-0.26764615,0.139603234,-0.624571651
206,4,-0.498757353,-0.741358763,0.275932415,-0.889190648
207,4,-0.568310439,-1.316720492,-0.068259526,-1.810353406
208,4,-1.220762584,-0.917604886,-0.385913653,-1.534917547
209,4,-1.319660038,-0.567150796,-0.621187409,0.078612645
210,4,-0.732753634,-0.072662582,-0.827471056,0.183830698
211,4,-0.675964745,-0.052197411,-0.507902646,-0.352053039
212,4,0.18595062,-0.268627723,-0.085337698,0.197570812
213,4,0.026252109,0.58849566,-1.114520423,0.322114173
214,4,-0.095908709,0.349362506,-1.286202032,-0.170301777
215,4,-0.224577795,-0.144214215,0.214002638,-0.41471633
216,4,0.096597987,-0.206293078,-0.348640369,-0.024234575
217,4,0.614993197,-0.891738099,-0.383463045,1.154431733
218,4,1.380436821,-0.458727682,-0.879451728,-0.034948223
219,4,0.725742348,-0.045593192,-0.202852704,-0.887822112
220,4,-0.492826783,0.219319696,-0.372318337,-1.005591748
221,4,-0.068284438,-0.200124067,0.130628834,0.034630526
222,4,-0.668552297,0.112852111,-0.967969428,0.551286487
223,4,-0.787477952,0.09396489,-0.415531841,1.066150005
224,4,-0.326153507,0.997691323,-0.64449769,0.14769878
225,4,-0.214194348,0.01306888,-0.013012163,-0.534454674
226,4,-0.611155873,0.007893106,1.705584823,-1.258962182
227,4,-0.607228534,-0.723766926,-0.115944045,-0.910714449
228,4,-0.879592412,-0.118304343,0.153547135,-0.323086165
229,4,-0.828589307,0.250805049,0.485119541,-0.359200054
230,4,-0.252397527,0.921019236,0.361443788,0.19447437
231,4,0.121952801,0.846288928,-0.658906496,-0.61170658
232,4,-1.464019515,1.866392838,-0.778250873,-0.983480539
233,4,-1.333825549,0.664910372,0.0809021,-0.772897831
234,4,-0.740082106,0.971107703,-0.547507119,-0.969256819
235,4,-0.502610567,0.775065854,-0.026555905,-1.696758816
236,4,-0.553545062,0.021434995,-0.009584845,-1.372138233
237,4,-0.202522124,0.324033555,-0.227408599,-0.828378756
238,4,-0.346508302,-0.297958187,-0.440389711,-0.289482145
239,4,-0.429769989,-0.025687409,-0.632494931,0.297396271
240,4,0.31989071,0.105316051,0.010337879,0.447672802
241,4,-0.123587839,0.031046511,-0.203716045,0.729409246
242,4,0.401747058,-0.551919121,0.074803566,-0.206388684
243,4,-0.021020284,-0.702282123,-0.072656825,-1.181239403
244,4,-0.414950665,0.390448158,-0.251372919,-0.898756035
245,4,-0.667847752,0.623518799,-0.233040204,-0.287175217
246,4,-0.905701804,0.185809077,-0.166007589,-0.33625289
247,4,-0.636054753,-0.455388996,-0.094854387,-0.085969097
248,4,-0.056824676,0.506845526,-0.113527711,-0.262484234
249,4,-0.776376606,0.795563668,-0.830467049,-0.389134808
250,4,-0.948767865,0.498359984,0.042852138,-0.162235662
251,4,-1.726302551,0.79143736,-0.538184213,-0.560042901
252,4,-0.762447351,0.539256431,-0.675622583,1.009813383
253,4,-0.111819263,-0.149410406,-0.760064279,0.659187569
254,4,-0.932131849,-0.240397126,-1.306077042,-0.014085641
255,4,0.574797371,0.406106611,-0.318283586,1.07710612
256,4,0.70369277,-0.698381014,1.186817396,0.41037476
257,4,0.73350307,-0.883218279,0.3452173,-0.287723621
258,4,0.718259784,-0.376070329,-0.102615793,0.183596767
259,4,0.490067023,0.075610579,0.689002204,-0.894971485
260,4,0.259651064,-0.024480024,0.385096218,-0.682244447
261,4,0.019716702,1.29679207,0.493612927,-0.673494516
262,4,1.183270721,1.501740987,0.552617268,-0.816816766
263,4,0.280691953,1.347851414,-0.309252567,-1.203222103
264,4,-0.146947996,0.819300553,-0.403343921,-0.66199894
265,4,-0.222471178,0.377893615,-0.557590376,-1.171367943
266,4,-0.688509952,0.286601525,-0.106522222,-0.979340013
267,4,-0.662925555,0.110212496,-0.776821818,-0.660365005
268,4,-0.233815939,-0.059962185,-0.477412537,-0.39549057
269,4,0.001527096,0.09262203,-0.240331745,-0.400476266
270,4,-1.292613117,-0.137372781,0.310900518,-0.626241755
271,4,-0.630328799,-0.165726448,-0.773723185,0.98919954
272,4,-1.134024356,0.702469315,0.243130298,1.401201223
273,4,-0.530154008,1.049965894,-0.045190395,0.602776969
274,4,-0.431173446,0.647120651,-0.021049435,-0.436018477
275,4,-0.272721655,1.24476071,-0.987153707,-0.299967092
276,4,-1.449461349,1.137536642,-1.21001166,-1.158054442
277,4,-0.606493118,1.741789119,-0.336475803,-1.210137837
278,4,-0.333015258,1.46130331,-0.414092279,-0.535056182
279,4,-0.068971814,1.007422461,-1.462514313,-0.109093645
280,4,0.468187776,1.991307786,-0.31289919,0.281286257
281,4,-0.111781451,0.733070813,0.530281919,0.155869679
282,4,-0.287541863,0.503353025,-0.806510816,-0.376588134
283,4,-0.169758592,0.667998071,-0.220708175,-0.09364893
284,4,0.22993075,1.409311722,-0.988419301,0.128234418
285,4,-0.28230372,0.663168761,-1.034588951,-0.096524438
286,4,-1.207332086,-0.138437483,-0.88384191,-0.775463006
287,4,-0.293876573,0.123450007,-0.496695144,-0.71628475
288,4,-0.571990938,-0.684384922,-0.904194446,-0.936611784
289,4,-1.521973859,-0.812917079,-0.286081805,-1.183089951
290,4,-1.28778647,-0.750978064,-1.006043564,-1.16064527
291,4,-1.025888578,-0.588128484,-0.53834647,0.69901329
292,4,0.134588039,0.430955185,-1.582673631,0.618601592
293,4,-0.532010948,1.074562506,-0.566582586,1.203864694
294,4,0.183357218,0.975044739,-0.236646603,0.299189469
295,4,0.068831776,1.140887755,-0.325524813,-0.299203263
296,4,-0.520820933,1.302547373,-0.18129729,-0.805668421
297,4,-0.333758277,1.079449552,-1.045777046,-1.134336326
298,4,-1.233152528,0.301723343,-1.109226943,-0.920423876
299,4,-1.163512415,-0.252173116,-0.776456507,-0.704441163
300,4,-1.38086669,-1.367700631,-0.274369078,-0.091858026
301,4,-1.169774093,-2.082092119,-0.937607605,0.61644723
